movie_id,title,tags
19,Metropolis,"inafuturisticcitysharplydividedbetweentheworkingclassandthecityplanners,thesonofthecity'smastermindfallsinlovewithaworkingclassprophetwhopredictsthecomingofasaviortomediatetheirdifferences.dramasciencefictionmanvsmachineundergroundworldinventormetropolisworkerfuturemachinetownworkclasssocietydystopiatowerofbabeldeliriumchasescenemadscientistprophetrobotdestructionsilentfilmdepravitymasterpiecedowntroddensaviourbrigittehelmalfredabelgustavfröhlichfritzlang"
10045,District B13,"setintheghettosofparisin2010,anundercovercopandex-thugtrytoinfiltrateaganginordertodefuseaneutronbomb.actionthrillersciencefictionparisbombvorortedystopiaparkourgangundercovercopdavidbellecyrilraffaellitonyd'amariopierremorel"
400,Things to Do in Denver When You're Dead,amafiafilmintarantinostylewithastar-studdedcast.jimmy’s“thesaint”gangstercareerhasfinallyended.yetnowhefindshimselfdoingfavorsforawisegodfatherknownas“themanwiththeplan.”dramacrimefathersonrelationshipbountyhunterboatwayoflifecoffindenvergodmotherparanoiahitmanfriendshippsychopathrevengemurderindependentfilmmafiadinerbloodgangsterviolenceillegalprostitutionextramaritalaffairandygarcíachristopherlloydwilliamforsythegaryfleder
253450,The Assassin,afemaleassassinduringthetangdynastywhobeginstoquestionherloyaltieswhenshefallsinlovewithoneofhertargets.actiondramahistoryassassintangdynastyancientchinawuxiaslowcinemashuqichangchennikkihsiehhouhsiao-hsien
9104,Buffalo Soldiers,"setjustbeforethefalloftheberlinwallin1989,sgt.rayelwoodisanamericansoldierstationedatagermanarmycamp.asoldierbecauseajudgegavehimachoicebetweenthearmyandjail,rayspendsmuchofhisfreetimecookingcocaineforthemps.whenasoldierdiesandatoxicologyscreenshowsanalarminglevelofillegalnarcotics,someoneissentintoinvestigate.dramacomedywarcrimethrillergermanycorruptionsexbasedonnovelinvestigationarmypolicebasedrugroguejoaquinphoenixedharrisscottglenngregorjordan"
11190,The Return,astoryoftworussianboyswhosefathersuddenlyreturnshomeaftera12-yearabsence.hetakestheboysonaholidaytoaremoteislandonalakethatturnsintoatestofmanhoodofalmostmythicproportions.thrillerdramamysteryreturnbrotherheavyrainspeedojournalvladimirgarinkonstantinlavronenkonataliyavdovinaandreyzvyagintsev
16353,Ong Bak 2,momentsfromdeathayoungmanisrescuedbyarenownedwarrior.realizingunsurpassedphysicalpotentialintheyoungboyhetrainshimintothemostdangerousmanalive.ashebecomesayoungmanhegoesonalonemissionofvengeanceagainsttheviciousslavetraderswhoenslavedhimasayouthandthetreacherouswarlordwhokilledhisfather.adventureactionthrillersequeltonyjaasarunyuwongkrachangsorapongchatreetonyjaapannarittikrai
23759,Centurion,"britain,a.d.117.quintusdias,thesolesurvivorofapictishraidonaromanfrontierfort,marchesnorthwithgeneralvirilus'legendaryninthlegion,underorderstowipethepictsfromthefaceoftheearthanddestroytheirleader,gorlacon.adventureactiondramaromanempireancientromeancientworldviolencebritainbehindenemylinessolesurvivormichaelfassbenderolgakurylenkodavidmorrisseyneilmarshall"
24206,Silent Trigger,"waxmanisaformerspecialforcessoldierwhoisnowworkingasaheavilyarmedassassinforatopsecretgovernmentagency.whenacovertmissiongoesterriblywrong,waxmanandfellowassassincleggbecomethatagency'sprimetargets.dramaactionthrillerdolphlundgrenginabellmanconraddunnrussellmulcahy"
10185,The Midnight Meat Train,"thephotographerleonliveswithhisgirlfriendandwaitressmayawaitingforachancetogetinthephotobusiness.whenmayacontactstheirfriendjurgis,heschedulesameetingforleonwiththesuccessfulownerofartsgallerysusanhoff;sheanalyzesleon'sworkandaskshimtoimprovethequalityofhisphotos.duringthenight,theupsetleondecidestowanderonthestreetstakingpictureswithhiscamera,andhefollowsthreepunksdowntothesubwaystation;whenthegangattacksayoungwoman,leondefendsherandtheguysmoveon.onthenextmorning,leondiscoversthatthewomanismissing.hegoestothepolicestation,butdetectivelynnhadleydoesnotgivemuchattentiontohimanddiscreditshisstatement.leonbecomesobsessedtofindwhathappenedwiththestrangerandhewatchesthesubwaystation.whenheseestheelegantbutchermahoganyinthetrain,leonbelieveshemightbeamurdererandstalkshimeverywhere,inthebeginningofhisjourneytothedarkness.mysterydramacrimethrillerhorrorphotographerbutchervegetarianmidnightbloodsplattergorestalkingdinerdecapitationbloodviolencesubwaytrainverylittledialoguebradleycoopervinniejonesbrookeshieldsryûheikitamura"
75033,Winnie Mandela,adramathatchroniclesthelifeofwinniemandelafromherchildhoodthroughhermarriageandherhusband'sincarceration.dramabiographynelsonmandelaeliaskoteasterrencehowardjenniferhudsondarrelljamesroodt
74536,The Son of No One,arookiecopisassignedtothe118precinctinthesamedistrictwherehegrewup.theprecinctcaptainstartsreceivinglettersabouttwounsolvedmurdersthathappenedmanyyearsagointhehousingprojectswhentherookiecopwasjustakid.theselettersbringbackbadmemoriesandoldsecretsthatbegintothreatenhiscareerandbreakuphisfamily.dramathrillercrimechanningtatumalpacinojuliettebinocheditomontiel
31668,All The Queen's Men,"amismatchedteamofbritishspecialservicesagentsledbyanamericanmustinfiltrate,indisguise,afemale-runenigmafactoryinberlinandbringbackthedecodingdevicethatwillendthewar.actioncomedydramahistorytransvestismworldwariimattleblanceddieizzardjamescosmostefanruzowitzky"
13501,The Good Night,"gary,amusician,istrappedinanunhappyrelationshipwithhislive-inlover,dora.hebecomesenthralledwithabeautifulseductresswhoentershisdreams,andtriestocontrolhisdream-statesohecanspendmoreandmoretimewithher.whengaryseeshismysterywoman'sfaceonabusbillboard,hediscoverssheisreal,andfatebringshimanopportunitytomeether.comedydramaromancefantasymusicdreammidlifecrisisluciddreamingpenélopecruzmartinfreemangwynethpaltrowjakepaltrow"
15208,Bathory: Countess of Blood,"bathoryisbasedonthelegendssurroundingthelifeanddeedsofcountesselizabethbathoryknownasthegreatestmurderessinthehistoryofmankind.contrarytopopularbelief,elizabethbathorywasamodernrenaissancewomanwhoultimatelyfellvictimtomensaspirationsforpowerandwealth.dramafantasysexlegendcountessannafrielkarelrodenhansmathesonjurajjakubisko"
172391,Khumba,ahalf-stripedzebraisblamedforthedroughtandleaveshisherdinsearchofhismissingstripes.heisjoinedonhisquestbyanoverprotectivewildebeestandaflamboyantostrich;theydefeatthetyrannicalleopardandsavehisherd.animationadventurefamily3dkhumbajaket.austinliamneesonstevebuscemianthonysilverston
262543,Automata,"jacqvaucan,aninsuranceagentofrocroboticscorporation,routinelyinvestigatesthecaseofmanipulatingarobot.whathediscoverswillhaveprofoundconsequencesforthefutureofhumanity.thrillersciencefictionartificialintelligencerainfuturedystopiarobotecologydesertchildhitmanantoniobanderasbirgittehjortsørensendylanmcdermottgabeibáñez"
9288,Dungeons & Dragons: Wrath of the Dragon God,"duetoacursefromhisformermasterprofion,damodarsurvivedhisdeathbyridleyfreebornasanundeadentityinpursuitofanevilartifactforsomehundredyears,sothathemightbecapableofunleashingunstoppabledestructiononizmirandthedescendantsofthosewhocausedhisdemise.actionadventurefantasyfighterroyaltycursedragonbrucepaynemarkdymondclemencyburton-hillgerrylively"
370980,Chiamatemi Francesco - Il Papa della gente,dramapopebiographyrodrigodelasernasergiohernándezàlexbrendemühldanieleluchetti
20083,Shinjuku Incident,"ironzhaoakasteelhead,atruckrepairmanfromchina'snortheast,andsettlesdownasanillegalimmigrantintokyo.afteraseriesofrun-inswiththeyakuza,herisestopowerasthedonofchineseillegalimmigrants.however,thingsgetoutofcontrolwhenhe'sfoolishenoughtobelieveincleangetawaysinaworldthatoffersnone,andsooncomestosealhisownfate.dramaactionthrillercrimedrugstealingyakluzashinjukucriminalsyndicatetaiwanesejackiechannaototakenakadanielwuderekyeetung-sing"
40880,Pandaemonium,"setinenglandduringtheearly19thcentury,pandaemoniumevokeslate-1960samericainitsdepictionoftherelationshipbetweensamueltaylorcoleridge(linusroach)andwilliamwordsworth(johnhannah).insteadofgoingtovietnam,wordsworthgoesofftofightagainstthefrenchwhilecoleridgestaysathomeandpromotesutopianism.afterthewar,thepoetsliveandworktogetherwithcoleridge'swife,sara(samanthamorton),andwordsworth'ssister,dorothy(emilywoof).atfirstthiscommunalarrangementworkstotheadvantageofcoleridge--whodoessomeofhisbestwritingwhilewordsworthstagnates--untilcoleridgebecomesaddictedtoopium.wordsworth,meanwhile,doesn'tfindhisvoiceuntilheabandonshisfriend.in20th-centuryvernacular,wordsworthistheyuppie,coleridgethehippie.dramaforeignlinusroachejohnhannahsamanthamortonjulientemple"
137,Groundhog Day,"anarcissistictvweatherman,alongwithhisattractive-but-distantproducerandmawkishcameraman,issenttoreportongroundhogdayinthesmalltownofpunxsutawney,wherehefindshimselfrepeatingthesamedayoverandover.romancefantasydramacomedydejavugroundhogweatherforecasttelecasterpennsylvaniaalarmclockwintertimewarptimeloopcultfilmexistentialismgroundhogdaybillmurrayandiemacdowellchriselliottharoldramis"
264999,Magic Mike XXL,"threeyearsaftermikebowedoutofthestripperlifeatthetopofhisgame,heandtheremainingkingsoftampahittheroadtomyrtlebeachtoputononelastblow-outperformance.comedydramamusicmalefriendshipstripclubroadtripstripteasestripchanningtatummattbomerjoemanganiellogregoryjacobs"
454,Romeo + Juliet,"indirectorbazluhrmann'scontemporarytakeonwilliamshakespeare'sclassictragedy,themontaguesandcapuletshavemovedtheirongoingfeudtotheswelteringsuburbofveronabeach,whereromeoandjulietfallinloveandsecretlywed.thoughthefilmisvisuallymodern,thebard'sdialogueremains.dramaromanceshakespeareforbiddenlovegunviolencestarcrossedloversshakespeareinmoderndressteenageromancemasqueradeshakespeare'sromeoandjulietgangstergripleonardodicaprioclairedanesjohnleguizamobazluhrmann"
53457,Sarah's Key,"onthenightof16july1942,tenyearoldsarahandherparentsarebeingarrestedandtransportedtothevelodromed'hiverinpariswherethousandsofotherjewsarebeingsendtogetdeported.sarahhowevermanagedtolockherlittlebrotherinaclosedjustbeforethepoliceenteredtheirappartment.sixtyyearslater,juliajarmond,anamericanjournalistinparis,getstheassignmenttowriteanarticleaboutthisraid,ablackpageinthehistoryoffrance.shestartsdiggingarchivesandthroughsarah'sfilediscoversawellkeptsecretaboutherownin-laws.dramawarkristinscottthomasnielsarestrupfrédéricpierrotgillespaquet-brenner"
288980,Freedom,"twomenseparatedby100yearsareunitedintheirsearchforfreedom.in1856aslave,samuelwoodwardandhisfamily,escapefromthemonroeplantationnearrichmond,virginia.asecretnetworkofordinarypeopleknownastheundergroundrailroadguidethefamilyontheirjourneynorthtocanada.theyarerelentlesslypursuedbythenotoriousslavehunterplimpton.huntedlikeadogandhauntedbytheunthinkablesufferingheandhisforbearshaveendured,samuelisforcedtodecidebetweenrevengeorfreedom.100yearsearlierin1748,johnnewtonthecaptainofaslavetradersailsfromafricawithacargoofslaves,boundforamerica.onboardissamuel'sgreatgrandfatherwhosesurvivalistiedtothefateofcaptainnewton.thevoyagechangesnewton'slifeforeverandhecreatesalegacythatwillinspiresamuelandthelivesofmillionsforgenerationstocome.dramashipfreedomslavecubagoodingjr.williamsadlersharonlealpetercousens"
33,Unforgiven,"williammunnyisaretired,once-ruthlesskillerturnedgentlewidowerandhogfarmer.tohelpsupporthistwomotherlesschildren,heacceptsonelastbounty-huntermissiontofindthemenwhobrutalizedaprostitute.joinedbyhisformerpartnerandacockygreenhorn,hetakesonacorruptsheriff.westernprostitutesheriffbountyregretrightandjusticerevengemutilationonelastjobreputationenglishmanclinteastwoodgenehackmanmorganfreemanclinteastwood"
1951,Manderlay,"in1933,afterleavingdogville,gracemargaretmulliganseesaslavebeingpunishedatacottonfarmcalledmanderlay.officiallyslaveryisillegalandgracestandsupagainsttheownersofthefarm.shestayswithsomegangstersinmanderlayandtriestoinfluencethesituation.butwhenharvesttimecomesgraceseesthesocialandeconomicrealityofmanderlay.dramasouthernusaslaveryduringcreditsstingerbrycedallashowardisaachdebankolédannygloverlarsvontrier"
12405,Slumdog Millionaire,"jamalmalikisanimpoverishedindianteenwhobecomesacontestantonthehindiversionof‘whowantstobeamillionaire?’but,afterhewins,heissuspectedofcheating.dramaromanceslumindianleadcheatingsuspiciongameshoworphanduringcreditsstingerdevpatelfreidapintoanilkapoordannyboyle"
10998,Fatal Attraction,amarriedman'sonenightstandcomesbacktohaunthimwhenthatloverbeginstostalkhimandhisfamily.dramaromancethrillersexualobsessionwifehusbandrelationshipdeceivedwifemarriagecrisissuspenselawyerextramaritalaffaireroticmoviemichaeldouglasglenncloseannearcheradrianlyne
114,Pretty Woman,"whenmillionairewheeler-dealeredwardlewisentersabusinesscontractwithhollywoodhookervivianward,heloseshisheartinthebargaininthischarmingromanticcomedy.afteredwardhiresvivianashisdateforaweekandgivesheracinderellamakeover,shereturnsthefavorbymellowingthehardnosedtycoon'soutlook.canthepoorprostituteandtherichcapitalistlivehappilyeverafter?romancecomedyprostitutecapitalismcinderellaexpensiverestaurantsportscarworkaholicfireescapefriendshiplosangelespianojuliarobertsrichardgereralphbellamygarrymarshall"
9396,Crocodile Dundee II,australianoutbackexpertprotectshisnewyorklovefromgangsterswho'vefollowedherdownunder.adventurecomedynewyorkcrocodileaustralialargeknifeaftercreditsstingerpaulhoganlindakozlowskijohnmeillonjohncornell
319910,Broken Horses,"thebondsofbrotherhood,thelawsofloyalty,andthefutilityofviolenceintheshadowsoftheusmexicobordergangwars.thrillermysterydramacrimemaríavalverdevincentd'onofriothomasjanevidhuvinodchopra"
2604,Born on the Fourth of July,"thebiographyofronkovic.paralyzedinthevietnamwar,hebecomesananti-warandpro-humanrightspoliticalactivistafterfeelingbetrayedbythecountryhefoughtfor.dramawarvietnamveteranposttraumaticstressdisorderbar1970swheelchairvietnamwardesertspitinthefacedrunkenness1950s1960stomcruiseraymondj.barrycarolinekavaoliverstone"
864,Cool Runnings,"whenajamaicansprinterisdisqualifiedfromtheolympicgames,heenliststhehelpofadishonoredcoachtostartthefirstjamaicanbobsledteam.comedywintertrainerolympicgamesjamaicatrainingcampreggaebobsleighingsportleonrobinsondouge.dougrawled.lewisjonturteltaub"
14435,My Bloody Valentine,"tenyearsago,atragedychangedthetownofharmonyforever.tomhanniger,aninexperiencedcoalminer,causedanaccidentinthetunnelsthattrappedandkilledfivemenandsenttheonlysurvivor,harrywarden,intoapermanentcoma.butharrywardenwantedrevenge.exactlyoneyearlater,onvalentine’sday,hewokeup…andbrutallymurderedtwenty-twopeoplewithapickaxebeforebeingkilled.mysteryhorrorsheriffminerdelusionheadinjuryremakeslaughterbloodaftercreditsstinger3djensenacklesjaimekingkerrsmithpatricklussier"
1931,Stomp the Yard,"afterthedeathofhisyoungerbrother,atroubled19-year-oldstreetdancerfromlosangelesisabletobypassjuvenilehallbyenrollinginthehistoricallyblack,truthuniversityinatlanta,georgia.buthiseffortstogetaneducationandwoothegirlhelikesaresidelinedwhenheiscourtedbythetoptwocampusfraternities,bothofwhichwantandneedhisfiercestreet-styledancemovestowinthehighlycovetednationalstepshowcompetition.dramamusicloveatfirstsightlossofbrotherbreakdancedaughtercolumbusshortmeagangoodne-yosylvainwhite"
691,The Spy Who Loved Me,russianandbritishsubmarineswithnuclearmissilesonboardbothvanishfromsightwithoutatrace.englandandrussiabothblameeachotherasjamesbondtriestosolvetheriddleofthedisappearingships.butthekgbalsohasanagentonthecase.adventureactionthrillerlondonenglandsubmarineenglandassassinationspycairoterroristegyptmassmurderpyramidrussiaplannedmurdersecretintelligenceservicekgbvillainnuclearmissiletankersphinxsardinienwarheadjetskiutopiamurdersharkkillerbritishsecretserviceskiingrogermoorebarbarabachcurdjürgenslewisgilbert
9877,Urban Legend,"there'sacampuskillerontheloosewho'smakingurbanlegends,liketheoneabouteatingpoprocksandsodaatthesametimewillmakeyourstomachexplodeandtheoneaboutapsychowithanaxesteppingintothebackseatofyourcaratthegasstationwhennotlooking,intoreality.horrorthrillercollegemurderurbanlegendslasherkillerdeathaliciawittjaredletorebeccagayheartjamieblanks"
62008,Good Deeds,"businessmanwesleydeedsisjoltedoutofhisscriptedlifewhenhemeetslindsey,asinglemotherwhoworksonthecleaningcrewinhisofficebuilding.comedydramaromanceafricanamericansinglemotherfiancéfiancéerelationshipcorporationrichman-poorwomantylerperryphyliciarashādthandienewtontylerperry"
12227,White Fang,jacklondon'sclassicadventurestoryaboutthefriendshipdevelopedbetweenayukongoldhunterandthemixeddog-wolfherescuesfromthehandsofamanwhomistreatshim.actionadventuredramafamilybasedonnovelgoldtreasurecoffinhumananimalrelationshipfriendshipalaskashootoutdogprospectorklondikeyukonboydogrelationshipgoldminerklausmariabrandauerethanhawkeseymourcasselrandalkleiser
13824,Superstar,"orphanmarykatherinegallagher,anuglyducklingatst.monicahighschool,hasadream:tobekissedsoulfully.shedecidesshecanrealizethisdreamifshebecomesasuperstar,soherprayers,herfantasies,andherconversationswithheronlyfriendfocusonachievingsuper-stardom.comedyfamilymollyshannonwillferrellelainehendrixbrucemcculloch"
71688,The Iron Lady,"alookatthelifeofmargaretthatcher,theformerprimeministeroftheunitedkingdom,withafocusonthepriceshepaidforpower.historydramacapitalismprimeministerargentinamargaretthatcherbritishoverseasterritorywarpropagandabritishpoliticsbritishprimeministerfemalepoliticianfalklandswarpoliticalleaderfemaleprimeministerrightwingfalklandswomandirector1980smerylstreepanthonystewartheadharrylloydphyllidalloyd"
15173,Jonah: A VeggieTales Movie,"getreadyasbobthetomato,larrythecucumberandtherestoftheveggiessetsailonawhaleofanadventureinbigidea'sfirstfull-length,3-danimatedfeaturefilm.thisisthestoryofjonahandthewhaleasyou'veneverseenitbefore-astorywherewelearnthatoneofthebestgiftsyoucangive-orget-isasecondchance.actionadventureanimationcomedyfamilyfantasyromancephilvischermikenawrockitimhodgephilvischermikenawrocki"
8291,Poetic Justice,"inthisfilm,weseetheworldthroughtheeyesofmaincharacterjustice,ayoungafrican-americanpoet.amailcarrierinvitesafewfriendsalongforalongovernightdeliveryrun.dramaromancelossofloversadnesslosangelesroadmoviejanetjacksontupacamarushakurreginakingjohnsingleton"
13950,All About the Benjamins,"bucumjackson(cube)isabountyhunterwithalotofattitudeandnointerestintakingonapartner.workingatmartinezbailbonds,jacksonhasunorthodoxmethodsoftrackingdownlow-lifecriminals,buttheywork,andonedayhehopestobecomehisownbossandopenuphisownprivateinvestigationfirm.reggiewright(epps)isaslipperyconartistwhoisavoidingthelaw,andjackson.duringacatandmousechase,thetwostumbleonamulti-milliondollardiamondheist.hidingfromjackson,wrightfindshimselfinthethieves'getawayvanandendsuphavingtoescapefromthemaftertheydiscovertheirbootyisfake,muchtothedispleasureoftheirruthlessboss(flanagan).whenwrightmeetsupwithhisgirlfriend(mendes),hediscoversthathisrecentlypurchasedlotteryticketisthesolewinnerof$60million.unfortunately,hiswallet,whichheldtheticket,wasleftinthethieves'van,sohepersuadesjacksontohelphimgetitback.actionadventurecomedyrecordstoresexualityautographunderwearpaintingsafesexualattractionmotorcyclejuveniledelinquentstonermusicstorehandoncrotchpremaritalsexraisedmiddlefingeremployeremployeerelationshipcupcaketwentysomethingmoneybagsidewalkstoremicecubemikeeppstommyflanagankevinbray"
12158,Vampire in Brooklyn,"maximillian,thelonesurvivorofaraceofvampires,comestobrooklyninsearchofawaytolivepastthenextfullmoon.histickettosurvivalisrita,anypddetectivewhodoesn'tknowshe'shalfvampire--andmaximillianwilldowhatever'snecessarytoputherunderhisspell.comedyhorrorromancevampirehalfvampireeddiemurphyangelabassettallenpaynewescraven"
11586,Exorcist II: The Heretic,"bizarrenightmaresplaguereganmacneilfouryearsafterherpossessionandexorcism.hasthedemonreturned?andifso,canthecombinedfaithandknowledgeofavaticaninvestigatorandahypnoticresearchspecialistfreeherfromitsgrasp?horrorthrillerfantasyexorcismexaminationpactwiththedevilpossessionpriestdevildemonicpossessionlocustlindablairrichardburtonlouisefletcherjohnboorman"
10008,An American Haunting,basedonthetrueeventsoftheonlycaseinushistorywhereaspiritcausedthedeathofaman.horrorthrillerwitchindependentfilmcursesuitorfamilydonaldsutherlandsissyspacekjamesd'arcycourtneysolomon
2830,My Boss's Daughter,"whenayoungmanagreestohousesitforhisboss,hethinksit'llbetheperfectopportunitytogetclosetothewomanhedesperatelyhasacrushon–hisboss'sdaughter.buthedoesn'tplanonthelonglineofotherhousegueststhattrytokeephimfromhismission.andhealsohastodealwiththedaughter'solderbrother,who'sontherunfromlocaldrugdealers.comedyromanceashtonkutchertarareidandyrichterdavidzucker"
12403,A Perfect Getaway,"fortheirhoneymoon,newlywedscliffandcydneyheadtothetropicalislandsofhawaii.whilejourneyingthroughtheparadisaicalcountrysidethecoupleencounterskaleandcleo,twodisgruntledhitchhikersandnickandgina,twowildbutwell-meaningspiritswhohelpguidethemthroughthelushjungles.thepicturesquewaterfallsandscenicmountainsidesquicklygivewaytoterrorwhencliffandcydneylearnofagrislymurderthatoccurrednearbyandrealizethatthey'rebeingfollowedbychanceacquaintancesthatsuspiciouslyfitthedescriptionofthekillers.thrillermysteryadventurehawaiihoneymoondoublemurdermurdermillajovovichtimothyolyphantstevezahndavidtwohy"
34563,Our Family Wedding,"theweeksleadinguptoayoungcouple'sweddingiscomicandstressful,especiallyastheirrespectivefatherstrytolaytoresttheirfeud.comedyinterracialmarriageweddingduringcreditsstingerforestwhitakeramericaferreracarlosmenciarickfamuyiwa"
14557,Dead Man on Campus,"joshmiller(tomeverettscott)isastudiousandresponsiblepre-medstudententeringcollegeasafreshman.hiswild,hard-partyingroommatecooperfrederickson(mark-paulgosselaar),ontheotherhand,isaspoiledrichkidwhoneverstudiesandspendshistimegettingdrunkandoglingco-eds.beforelong,cooper'sfun-filledlifestylehascorruptedjosh,andbothareonthevergeofflunkingout.comedycollegedrugfraternityhousepotteensuicideautopsyroomtomeverettscottmark-paulgosselaarpoppymontgomeryalancohn"
10368,Tea with Mussolini,"semi-autobiographicalfilmdirectedbyfrancozeffirelli,tellingthestoryofyoungitalianboyluca'supbringingbyacircleofenglishandamericanwomen,beforeandduringworldwarii.comedydramawaritalyhotellossofmotherambassadorworldwariilossofparentswidowbenitomussoliniindependentfilmcherjudidenchjoanplowrightfrancozeffirelli"
10280,Thinner,"afatlawyerfindshimselfgrowing""thinner""whenanoldgypsymanplacesahexonhim.nowthelawyermustcalluponhisfriendsinorganizedcrimetohelphimpersuadethegypsytoliftthecurse.timeisrunningoutforthedesperatelawyerashedrawsclosertohisowndeath,andgrowseverthinner.horrorthrillerblowjobcursefatsuitstevenkingrobertjohnburkejoemantegnalucindajenneytomholland"
12637,"New York, New York","anegotisticalsaxophoneplayerandayoungsingermeetonv-jdayandembarkuponastrainedandrockyromance,evenastheircareersbeginalonguphillclimb.dramamusicromancenewyorkjazzsaxophonistfallinginlovelizaminnellirobertdenirolionelstandermartinscorsese"
34152,Crooklyn,"fromspikeleecomesthisvibrantsemi-autobiographicalportraitofaschool-teacher,herstubbornjazz-musicianhusbandandtheirfivekidslivingin'70sbrooklyn.comedydramablackpeople1970sjazzmusicianstraßenkidsdysfunctionalfamilyindependentfilmteacherurbanparenthoodalfrewoodarddelroylindodavidpatrickkellyspikelee"
14434,I Think I Love My Wife,"richardcooper(rock)isamarriedmanandfatheroftwowhoisjustplainboredwithmarriedlife.notgettinganysexfromhiswife,heresortstooglingrandomwomenonthestreettothepointhetakeslunchlatetolookatthem.whenoldcrushnikkitru(kerrywashington)visitshisofficetogetareferenceletter,shebecomesobsessedwithcooperandtheybeginacomplicatedrelationship.comedyromancechrisrockkerrywashingtonginatorreschrisrock"
11470,Jason X,"intheyear2455,oldearthisnowacontaminatedplanetabandonedforcenturies--abrownworldofviolentstorms,toxiclandmassesandpoisonousseas.yethumanshavereturnedtothedeadlyplacethattheyoncefled,nottolive,buttoresearchtheancient,rustingartifactsofthelong-gonecivilizations.butit'snottheharmfulenvironmentthatcouldprovefataltotheintrepid,youngexplorerswhohavejustlandedonoldearth.forthem,it'sfridaythe13th,andjasonlives!horrorsciencefictionplacesandplanetsspacemarinefuturecryogenicsspaceslaughterseriesofmurdersscientistfreezekanehodderlexadoigchuckcampbelljamesisaac"
10741,Bobby,"in1968thelivesofaretireddoorman,hotelmanager,loungesinger,busboy,beauticianandothersintersectinthewakeofrobertf.kennedy'sassassinationattheambassadorhotelinlosangeles.historydramahotelsenatorkitchenmarriagecrisispoliticsxenophobiaanthonyhopkinsheathergrahamashtonkutcheremilioestevez"
24940,Head Over Heels,"ordinarysinglegirlamandapierce(monicapotter)unexpectedlyfindsherselfsharinganawesomemanhattanapartmentwithfoursexysupermodels.determinedtobringamandaintotheirworld,themodelsgivehertheultimatemakeover.theplanworksfabulouslyasamandaconnectswithnextdoorcharmerjimwinston(freddieprinze,jr.).thatis,untilonenight...comedyromancesupermodelstalkingmodelsmonicapotterfreddieprinzejr.shalomharlowmarkwaters"
82679,Fun Size,"wrenisinvitedtoahalloweenpartybyhercrush,aaronriley,butsheisalsoforcedbyhermothertotakeheroddballlittlebrotheralbertwithherwhenshegoesouttrick-or-treatingonhalloween.whenshegoestothepartyinstead,sheloseshimandmustfindhimbeforehermotherfindsout.comedyhalloweenfriendslittlebrothertrickortreatingboyfriendgirlfriendrelationshipvictoriajusticejacksonnicollchelseahandlerjoshschwartz"
2013,The Diving Bell and the Butterfly,"ellefranceeditorjean-dominiquebauby,who,in1995attheageof43,sufferedastrokethatparalyzedhisentirebody,excepthislefteye.usingthateyetoblinkouthismemoir,baubyeloquentlydescribedtheaspectsofhisinteriorworld,fromthepsychologicaltormentofbeingtrappedinsidehisbodytohisimaginedstoriesfromlandshe'donlyvisitedinhismind.dramawritinglover(female)psychologicalstressdyinganddeatheditor-in-chieffrenchindependentfilmpatientdisabledmathieuamalricemmanuelleseignermarie-joséecrozejulianschnabel"
1440,Little Children,"thelivesoftwolovelornspousesfromseparatemarriages,aregisteredsexoffender,andadisgracedex-policeofficerintersectastheystruggletoresisttheirvulnerabilitiesandtemptations.romancedramaskateboardingmotheramericanfootballadulterywifehusbandrelationshipsmalltowneroticismvorortepedophilialoserinfanthousewifebourgeoisiedeceivedwifeplaygroundstay-at-homedadcastrationpsychopathex-copchildrenmotherdaughterrelationshippsychopathymasturbationextramaritalaffairkatewinsletpatrickwilsonjenniferconnellytoddfield"
18041,Gossip,"onabeautifulcollegecampus,somethinguglyisabouttobespreadaround.abitofgossipthatwastoldisstartingtotakeafrighteningturn.whocouldithaveoffendedandhowfarwillthepersonontheothersideofthegossiphandletheembarrassingsituation.dramamysterythrillercollegesuspensegossiprumorsocialexperimentjoshuajacksonjamesmarsdenkatehudsondavisguggenheim"
28029,A Walk on the Moon,theworldofayounghousewifeisturnedupsidedownwhenshehasanaffairwithafree-spiritedblousesalesman.dramaromanceadulterywoodstock1960sdianelaneviggomortensenlievschreibertonygoldwyn
1123,Catch a Fire,"thetruestoryofanti-apartheidactivistsinsouthafrica,andparticularlythelifeofpatrickchamusso,atimidforemanatsecundactl,thelargestsyntheticfuelplantintheworld.patrickiswronglyaccused,imprisonedandtorturedforanattempttobombtheplant,withtheinjusticetransformingtheapoliticalworkerintoaradicalisedinsurgent,whothencarriesouthisownsuccessfulsabotagemission.actiondramathrillerpolicebrutalityresistancesouthafricaapartheidafricannationalcongressrightandjusticetimrobbinsdereklukebonniehennaphillipnoyce"
14033,Soul Survivors,"afemalecollageco-edfreshmanwhowasinvolvedinafatalcarcrashdiscoversshemaynothavesurvivedthetragedyafterallwhenshebecomescaughtbetweentheworldofthelivingandthedeadasortoflimbostateofbeingbetweenboththerealandthespiritworldsinwhichtheghostsoftheafterlifewanttocollecther,orevenworse,useherbodyinitstransitionstatetoenterourworldhorrormysterythrillerhallucinationcarcrashdeathsolesurvivorelizadushkumelissasagemillerwesbentleystephencarpenter"
